Node Name,Lower Bound,Completion Time,Unassigned Count,Unassigned Parts
Root_0,131.981216,27.177760,10,"1;2;3;4;5;6;7;8;9;10"
Root_1,52.361504,12.229600,10,"0;2;3;4;5;6;7;8;9;10"
Root_2,164.484534,31.807360,9,"2;3;4;5;6;7;8;9;10"
Root_3,32.817184,5.025920,10,"0;1;3;4;5;6;7;8;9;10"
Root_4,134.692246,28.103680,9,"1;3;4;5;6;7;8;9;10"
Root_5,56.991104,13.155520,9,"0;3;4;5;6;7;8;9;10"
Root_6,169.643734,32.733280,8,"3;4;5;6;7;8;9;10"
Root_7,42.340640,8.813568,10,"0;1;2;4;5;6;7;8;9;10"
Root_8,140.606966,29.091328,9,"1;2;4;5;6;7;8;9;10"
Root_9,53.115776,14.143168,9,"0;2;4;5;6;7;8;9;10"
Root_10,176.720214,33.720928,8,"2;4;5;6;7;8;9;10"
Root_11,45.587488,9.739488,9,"0;1;4;5;6;7;8;9;10"
Root_12,144.840246,30.017248,8,"1;4;5;6;7;8;9;10"
Root_13,43.602336,7.722208,10,"0;1;2;3;5;6;7;8;9;10"
Root_14,151.384758,29.399968,9,"1;2;3;5;6;7;8;9;10"
Root_15,63.472544,14.451808,9,"0;2;3;5;6;7;8;9;10"
Root_16,183.177046,34.029568,8,"2;3;5;6;7;8;9;10"
Root_17,47.306016,8.648128,9,"0;1;3;5;6;7;8;9;10"
Root_18,154.692118,30.325888,8,"1;3;5;6;7;8;9;10"
Root_19,50.772640,11.035776,9,"0;1;2;5;6;7;8;9;10"
Root_20,159.793302,31.313536,8,"1;2;5;6;7;8;9;10"
Root_21,64.618112,16.365376,8,"0;2;5;6;7;8;9;10"
Root_22,54.476320,11.961696,8,"0;1;5;6;7;8;9;10"
Root_23,163.666038,32.239456,7,"1;5;6;7;8;9;10"
Root_24,38.086304,6.343200,10,"0;1;2;3;4;6;7;8;9;10"
Root_25,143.652694,28.720960,9,"1;2;3;4;6;7;8;9;10"
Root_26,60.077504,13.772800,9,"0;2;3;4;6;7;8;9;10"
Root_27,41.789984,7.269120,9,"0;1;3;4;6;7;8;9;10"
Root_28,146.960054,29.646880,8,"1;3;4;6;7;8;9;10"
Root_29,48.056608,10.356768,9,"0;1;2;4;6;7;8;9;10"
Root_30,152.061238,30.634528,8,"1;2;4;6;7;8;9;10"
Root_31,51.760288,11.282688,8,"0;1;4;6;7;8;9;10"
Root_32,155.368598,31.560448,7,"1;4;6;7;8;9;10"
Root_33,49.775136,9.265408,9,"0;1;2;3;6;7;8;9;10"
Root_34,160.987190,30.943168,8,"1;2;3;6;7;8;9;10"
Root_35,54.399744,10.191328,8,"0;1;3;6;7;8;9;10"
Root_36,163.563638,31.869088,7,"1;3;6;7;8;9;10"
Root_37,57.524416,12.578976,8,"0;1;2;6;7;8;9;10"
Root_38,168.664822,32.856736,7,"1;2;6;7;8;9;10"
Root_39,62.154016,13.504896,7,"0;1;6;7;8;9;10"
Root_40,41.617146,7.225910,10,"0;1;2;3;4;5;7;8;9;10"
Root_41,152.714378,29.603670,9,"1;2;3;4;5;7;8;9;10"
Root_42,45.320826,8.151830,9,"0;1;3;4;5;7;8;9;10"
Root_43,156.021738,30.529590,8,"1;3;4;5;7;8;9;10"
Root_44,51.587450,11.239478,9,"0;1;2;4;5;7;8;9;10"
Root_45,161.122922,31.517238,8,"1;2;4;5;7;8;9;10"
Root_46,55.456528,12.165398,8,"0;1;4;5;7;8;9;10"
Root_47,54.183696,10.148118,9,"0;1;2;3;5;7;8;9;10"
Root_48,169.317962,31.825878,8,"1;2;3;5;7;8;9;10"
Root_49,58.813296,11.074038,8,"0;1;3;5;7;8;9;10"
Root_50,61.937968,13.461686,8,"0;1;2;5;7;8;9;10"
Root_51,47.789946,8.769110,9,"0;1;2;3;4;7;8;9;10"
Root_52,162.113107,31.146870,8,"1;2;3;4;7;8;9;10"
Root_53,51.918256,9.695030,8,"0;1;3;4;7;8;9;10"
Root_54,58.542928,12.782678,8,"0;1;2;4;7;8;9;10"
Root_55,61.899696,11.691318,8,"0;1;2;3;7;8;9;10"
Root_56,53.066464,9.924672,10,"0;1;2;3;4;5;6;8;9;10"
Root_57,150.606902,30.202432,9,"1;2;3;4;5;6;8;9;10"
Root_58,67.484864,15.254272,9,"0;2;3;4;5;6;8;9;10"
Root_59,187.831254,34.832032,8,"2;3;4;5;6;8;9;10"
Root_60,57.696064,10.850592,9,"0;1;3;4;5;6;8;9;10"
Root_61,154.840182,31.128352,8,"1;3;4;5;6;8;9;10"
Root_62,53.982496,11.838240,9,"0;1;2;4;5;6;8;9;10"
Root_63,161.370934,32.116000,8,"1;2;4;5;6;8;9;10"
Root_64,69.432896,17.167840,8,"0;2;4;5;6;8;9;10"
Root_65,58.450336,12.764160,8,"0;1;4;5;6;8;9;10"
Root_66,166.530134,33.041920,7,"1;4;5;6;8;9;10"
Root_67,64.177504,12.146880,9,"0;1;2;3;5;6;8;9;10"
Root_68,169.432694,32.424640,8,"1;2;3;5;6;8;9;10"
Root_69,80.098304,17.476480,8,"0;2;3;5;6;8;9;10"
Root_70,68.807104,13.072800,8,"0;1;3;5;6;8;9;10"
Root_71,173.665974,33.350560,7,"1;3;5;6;8;9;10"
Root_72,64.931776,14.060448,8,"0;1;2;5;6;8;9;10"
Root_73,179.754806,34.338208,7,"1;2;5;6;8;9;10"
Root_74,69.561376,14.986368,7,"0;1;5;6;8;9;10"
Root_75,183.988086,35.264128,6,"1;5;6;8;9;10"
Root_76,60.782464,11.467872,9,"0;1;2;3;4;6;8;9;10"
Root_77,161.021622,31.745632,8,"1;2;3;4;6;8;9;10"
Root_78,65.412064,12.393792,8,"0;1;3;4;6;8;9;10"
Root_79,165.254902,32.671552,7,"1;3;4;6;8;9;10"
Root_80,61.536736,13.381440,8,"0;1;2;4;6;8;9;10"
Root_81,172.002934,33.659200,7,"1;2;4;6;8;9;10"
Root_82,66.166336,14.307360,7,"0;1;4;6;8;9;10"
Root_83,71.893504,13.690080,8,"0;1;2;3;6;8;9;10"
Root_84,178.521494,33.967840,7,"1;2;3;6;8;9;10"
Root_85,76.523104,14.616000,7,"0;1;3;6;8;9;10"
Root_86,72.647776,15.603648,7,"0;1;2;6;8;9;10"
Root_87,65.196016,12.350582,9,"0;1;2;3;4;5;8;9;10"
Root_88,170.966016,32.628342,8,"1;2;3;4;5;8;9;10"
Root_89,69.825616,13.276502,8,"0;1;3;4;5;8;9;10"
Root_90,65.950288,14.264150,8,"0;1;2;4;5;8;9;10"
Root_91,76.307056,14.572790,8,"0;1;2;3;5;8;9;10"
Root_92,72.912016,13.893782,8,"0;1;2;3;4;8;9;10"
Root_93,47.631904,8.729600,10,"0;1;2;3;4;5;6;7;9;10"
Root_94,167.984534,31.807360,9,"1;2;3;4;5;6;7;9;10"
Root_95,68.805824,16.859200,9,"0;2;3;4;5;6;7;9;10"
Root_96,51.335584,9.655520,9,"0;1;3;4;5;6;7;9;10"
Root_97,173.143734,32.733280,8,"1;3;4;5;6;7;9;10"
Root_98,57.672608,13.443168,9,"0;1;2;4;5;6;7;9;10"
Root_99,180.220214,33.720928,8,"1;2;4;5;6;7;9;10"
Root_100,61.376288,14.369088,8,"0;1;4;5;6;7;9;10"
Root_101,185.379414,34.646848,7,"1;4;5;6;7;9;10"
Root_102,62.120736,12.351808,9,"0;1;2;3;5;6;7;9;10"
Root_103,186.677046,34.029568,8,"1;2;3;5;6;7;9;10"
Root_104,65.824416,13.277728,8,"0;1;3;5;6;7;9;10"
Root_105,190.910326,34.955488,7,"1;3;5;6;7;9;10"
Root_106,66.561440,15.665376,8,"0;1;2;5;6;7;9;10"
Root_107,196.999158,35.943136,7,"1;2;5;6;7;9;10"
Root_108,70.265120,16.591296,7,"0;1;5;6;7;9;10"
Root_109,56.604704,10.972800,9,"0;1;2;3;4;6;7;9;10"
Root_110,178.616534,33.350560,8,"1;2;3;4;6;7;9;10"
Root_111,60.308384,11.898720,8,"0;1;3;4;6;7;9;10"
Root_112,183.775734,34.276480,7,"1;3;4;6;7;9;10"
Root_113,63.845408,14.986368,8,"0;1;2;4;6;7;9;10"
Root_114,190.852214,35.264128,7,"1;2;4;6;7;9;10"
Root_115,67.549088,15.912288,7,"0;1;4;6;7;9;10"
Root_116,68.293536,13.895008,8,"0;1;2;3;6;7;9;10"
Root_117,195.765846,35.572768,7,"1;2;3;6;7;9;10"
Root_118,71.997216,14.820928,7,"0;1;3;6;7;9;10"
Root_119,73.968736,17.208576,7,"0;1;2;6;7;9;10"
Root_120,60.135546,11.855510,9,"0;1;2;3;4;5;7;9;10"
Root_121,188.210368,34.233270,8,"1;2;3;4;5;7;9;10"
Root_122,63.839226,12.781430,8,"0;1;3;4;5;7;9;10"
Root_123,67.376250,15.869078,8,"0;1;2;4;5;7;9;10"
Root_124,71.824378,14.777718,8,"0;1;2;3;5;7;9;10"
Root_125,70.930592,14.554272,9,"0;1;2;3;4;5;6;9;10"
Root_126,191.331254,34.832032,8,"1;2;3;4;5;6;9;10"
Root_127,74.634272,15.480192,8,"0;1;3;4;5;6;9;10"
Root_128,196.490454,35.757952,7,"1;3;4;5;6;9;10"
Root_129,70.265056,16.467840,8,"0;1;2;4;5;6;9;10"
Root_130,203.566934,36.745600,7,"1;2;4;5;6;9;10"
Root_131,73.474976,17.393760,7,"0;1;4;5;6;9;10"
Root_132,80.621824,16.776480,8,"0;1;2;3;5;6;9;10"
Root_133,208.053334,37.054240,7,"1;2;3;5;6;9;10"
Root_134,83.523104,17.702400,7,"0;1;3;5;6;9;10"
Root_135,82.066144,18.690048,7,"0;1;2;5;6;9;10"
Root_136,77.226784,16.097472,8,"0;1;2;3;4;6;9;10"
Root_137,201.963254,36.375232,7,"1;2;3;4;6;9;10"
Root_138,80.807072,17.023392,7,"0;1;3;4;6;9;10"
Root_139,77.992096,18.011040,7,"0;1;2;4;6;9;10"
Root_140,88.657504,18.319680,7,"0;1;2;3;6;9;10"
Root_141,81.640336,16.980182,8,"0;1;2;3;4;5;9;10"
Root_142,42.920832,9.492576,10,"0;1;2;3;4;5;6;7;8;10"
Root_143,146.718038,29.770336,9,"1;2;3;4;5;6;7;8;10"
Root_144,55.831808,14.822176,9,"0;2;3;4;5;6;7;8;10"
Root_145,183.510294,34.399936,8,"2;3;4;5;6;7;8;10"
Root_146,46.624512,10.418496,9,"0;1;3;4;5;6;7;8;10"
Root_147,150.951318,30.696256,8,"1;3;4;5;6;7;8;10"
Root_148,42.761536,11.406144,9,"0;1;2;4;5;6;7;8;10"
Root_149,157.049974,31.683904,8,"1;2;4;5;6;7;8;10"
Root_150,57.347744,16.735744,8,"0;2;4;5;6;7;8;10"
Root_151,46.797280,12.332064,8,"0;1;4;5;6;7;8;10"
Root_152,162.209174,32.609824,7,"1;4;5;6;7;8;10"
Root_153,52.524448,11.714784,9,"0;1;2;3;5;6;7;8;10"
Root_154,165.543830,31.992544,8,"1;2;3;5;6;7;8;10"
Root_155,68.013152,17.044384,8,"0;2;3;5;6;7;8;10"
Root_156,57.154048,12.640704,8,"0;1;3;5;6;7;8;10"
Root_157,169.777110,32.918464,7,"1;3;5;6;7;8;10"
Root_158,53.278720,13.628352,8,"0;1;2;5;6;7;8;10"
Root_159,175.865942,33.906112,7,"1;2;5;6;7;8;10"
Root_160,57.908320,14.554272,7,"0;1;5;6;7;8;10"
Root_161,180.099222,34.832032,6,"1;5;6;7;8;10"
Root_162,49.129408,11.035776,9,"0;1;2;3;4;6;7;8;10"
Root_163,157.493302,31.313536,8,"1;2;3;4;6;7;8;10"
Root_164,53.759008,11.961696,8,"0;1;3;4;6;7;8;10"
Root_165,161.366038,32.239456,7,"1;3;4;6;7;8;10"
Root_166,49.883680,12.949344,8,"0;1;2;4;6;7;8;10"
Root_167,167.681974,33.227104,7,"1;2;4;6;7;8;10"
Root_168,54.513280,13.875264,7,"0;1;4;6;7;8;10"
Root_169,60.240448,13.257984,8,"0;1;2;3;6;7;8;10"
Root_170,174.632630,33.535744,7,"1;2;3;6;7;8;10"
Root_171,64.870048,14.183904,7,"0;1;3;6;7;8;10"
Root_172,60.994720,15.171552,7,"0;1;2;6;7;8;10"
Root_173,53.542960,11.918486,9,"0;1;2;3;4;5;7;8;10"
Root_174,167.077152,32.196246,8,"1;2;3;4;5;7;8;10"
Root_175,58.172560,12.844406,8,"0;1;3;4;5;7;8;10"
Root_176,54.297232,13.832054,8,"0;1;2;4;5;7;8;10"
Root_177,64.654000,14.140694,8,"0;1;2;3;5;7;8;10"
Root_178,61.258960,13.461686,8,"0;1;2;3;4;7;8;10"
Root_179,56.536768,12.517248,9,"0;1;2;3;4;5;6;8;10"
Root_180,168.161014,32.795008,8,"1;2;3;4;5;6;8;10"
Root_181,72.827936,17.846848,8,"0;2;3;4;5;6;8;10"
Root_182,61.166368,13.443168,8,"0;1;3;4;5;6;8;10"
Root_183,173.320214,33.720928,7,"1;3;4;5;6;8;10"
Root_184,57.291040,14.430816,8,"0;1;2;4;5;6;8;10"
Root_185,180.396694,34.708576,7,"1;2;4;5;6;8;10"
Root_186,61.920640,15.356736,7,"0;1;4;5;6;8;10"
Root_187,185.555894,35.634496,6,"1;4;5;6;8;10"
Root_188,67.647808,14.739456,8,"0;1;2;3;5;6;8;10"
Root_189,185.865878,35.017216,7,"1;2;3;5;6;8;10"
Root_190,72.277408,15.665376,7,"0;1;3;5;6;8;10"
Root_191,190.099158,35.943136,6,"1;3;5;6;8;10"
Root_192,69.081024,16.653024,7,"0;1;2;5;6;8;10"
Root_193,197.118774,36.930784,6,"1;2;5;6;8;10"
Root_194,64.252768,14.060448,8,"0;1;2;3;4;6;8;10"
Root_195,178.793014,34.338208,7,"1;2;3;4;6;8;10"
Root_196,68.882368,14.986368,7,"0;1;3;4;6;8;10"
Root_197,65.007040,15.974016,7,"0;1;2;4;6;8;10"
Root_198,75.672384,16.282656,7,"0;1;2;3;6;8;10"
Root_199,68.666320,14.943158,8,"0;1;2;3;4;5;8;10"
Root_200,59.709632,14.122176,9,"0;1;2;3;4;5;6;7;10"
Root_201,187.010294,34.399936,8,"1;2;3;4;5;6;7;10"
Root_202,63.413312,15.048096,8,"0;1;3;4;5;6;7;10"
Root_203,192.169494,35.325856,7,"1;3;4;5;6;7;10"
Root_204,58.612000,16.035744,8,"0;1;2;4;5;6;7;10"
Root_205,199.245974,36.313504,7,"1;2;4;5;6;7;10"
Root_206,62.254016,16.961664,7,"0;1;4;5;6;7;10"
Root_207,68.968768,16.344384,8,"0;1;2;3;5;6;7;10"
Root_208,203.732374,36.622144,7,"1;2;3;5;6;7;10"
Root_209,72.302144,17.270304,7,"0;1;3;5;6;7;10"
Root_210,69.980992,18.257952,7,"0;1;2;5;6;7;10"
Root_211,65.882432,15.665376,8,"0;1;2;3;4;6;7;10"
Root_212,197.642294,35.943136,7,"1;2;3;4;6;7;10"
Root_213,69.586112,16.591296,7,"0;1;3;4;6;7;10"
Root_214,66.328000,17.578944,7,"0;1;2;4;6;7;10"
Root_215,76.684768,17.887584,7,"0;1;2;3;6;7;10"
Root_216,69.987280,16.548086,8,"0;1;2;3;4;5;7;10"
Root_217,72.981088,17.146848,8,"0;1;2;3;4;5;6;10"
Root_218,210.357014,37.424608,7,"1;2;3;4;5;6;10"
Root_219,75.584768,18.072768,7,"0;1;3;4;5;6;10"
Root_220,74.795776,19.060416,7,"0;1;2;4;5;6;10"
Root_221,85.461184,19.369056,7,"0;1;2;3;5;6;10"
Root_222,81.387136,18.690048,7,"0;1;2;3;4;6;10"
Root_223,30.017184,4.325920,10,"0;1;2;3;4;5;6;7;8;9"
Root_224,139.718166,28.103680,9,"1;2;3;4;5;6;7;8;9"
Root_225,56.991104,13.155520,9,"0;2;3;4;5;6;7;8;9"
Root_226,173.610454,32.733280,8,"2;3;4;5;6;7;8;9"
Root_227,36.520864,5.951840,9,"0;1;3;4;5;6;7;8;9"
Root_228,143.777334,29.029600,8,"1;3;4;5;6;7;8;9"
Root_229,45.587488,9.739488,9,"0;1;2;4;5;6;7;8;9"
Root_230,149.866166,30.017248,8,"1;2;4;5;6;7;8;9"
Root_231,57.745376,15.069088,8,"0;2;4;5;6;7;8;9"
Root_232,49.291168,10.665408,8,"0;1;4;5;6;7;8;9"
Root_233,154.099446,30.943168,7,"1;4;5;6;7;8;9"
Root_234,47.306016,8.648128,9,"0;1;2;3;5;6;7;8;9"
Root_235,159.718038,30.325888,8,"1;2;3;5;6;7;8;9"
Root_236,68.102144,15.377728,8,"0;2;3;5;6;7;8;9"
Root_237,51.313344,9.574048,8,"0;1;3;5;6;7;8;9"
Root_238,163.025398,31.251808,7,"1;3;5;6;7;8;9"
Root_239,54.476320,11.961696,8,"0;1;2;5;6;7;8;9"
Root_240,168.126582,32.239456,7,"1;2;5;6;7;8;9"
Root_241,59.067616,12.887616,7,"0;1;5;6;7;8;9"
Root_242,171.433942,33.165376,6,"1;5;6;7;8;9"
Root_243,41.789984,7.269120,9,"0;1;2;3;4;6;7;8;9"
Root_244,151.985974,29.646880,8,"1;2;3;4;6;7;8;9"
Root_245,45.493664,8.195040,8,"0;1;3;4;6;7;8;9"
Root_246,155.293334,30.572800,7,"1;3;4;6;7;8;9"
Root_247,51.760288,11.282688,8,"0;1;2;4;6;7;8;9"
