Time,UB,LB
0.000000,829.354446,8.730784
0.006475,829.354446,18.425205
0.011142,829.354446,19.008534
0.014919,829.354446,19.934454
0.018041,829.354446,20.277045
0.019741,829.354446,21.202965
0.021321,829.354446,21.786294
0.023007,829.354446,23.054805
0.023953,829.354446,24.654179
0.028269,829.354446,25.009718
0.031843,829.354446,25.922690
0.033699,829.354446,26.675130
0.035656,829.354446,26.701066
0.037491,829.354446,27.478838
0.039342,829.354446,27.535610
0.041328,829.354446,28.713398
0.042014,584.418037,28.713398
0.042048,531.227957,28.713398
0.042067,525.655157,28.713398
0.042264,525.437803,28.713398
0.042274,519.865003,28.713398
0.042588,512.329237,28.713398
0.042601,506.756437,28.713398
0.042641,503.772501,28.713398
0.042805,498.730517,28.713398
0.049269,497.249045,28.713398
0.051756,493.883413,28.713398
0.055672,485.754685,28.713398
0.055688,480.181885,28.713398
0.056412,438.475613,28.713398
0.056593,437.971933,28.713398
0.056662,418.102877,28.713398
0.056801,412.874493,28.713398
0.059994,410.160286,28.713398
0.060096,404.931902,28.713398
0.061340,404.535155,28.713398
0.062262,400.095038,28.713398
1.206432,400.036830,28.713398
1.206525,394.808446,28.713398
1.207437,394.411699,28.713398
1.208323,389.971582,28.713398
1.312324,385.425819,28.713398
1.341444,380.240112,28.713398
1.341543,375.681637,28.713398
1.551362,373.990290,28.713398
9.660482,370.804923,28.713398
17.749776,366.104923,28.713398
20.047927,366.104923,29.226957
20.050027,366.104923,30.004730
20.052076,366.104923,30.404746
20.053076,366.104923,31.182518
20.054079,366.104923,31.691120
20.059596,366.104923,33.917110
20.133607,366.104923,35.146678
20.156445,366.104923,36.454131
20.174805,366.104923,37.462774
20.289336,366.104923,37.620790
20.303891,366.104923,37.683699
20.317813,366.104923,38.147958
20.331822,366.104923,38.850358
20.380020,366.104923,39.172598
20.390794,366.104923,40.262142
20.396089,366.104923,41.234358
20.401486,366.104923,41.286782
20.407296,366.104923,41.293533
20.427294,366.104923,41.387379
26.230476,362.738886,41.387379
27.584578,359.850757,41.387379
29.560165,359.850757,42.258998
29.575442,359.850757,42.554038
