Node Name,Lower Bound,Completion Time,Unassigned Count,Unassigned Parts
Root_0,59.372323,21.182656,17,"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_1,129.667427,29.172800,17,"0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_2,222.586808,38.555456,16,"2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_3,8.462880,4.017280,17,"0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_4,135.282083,29.790080,16,"0;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_5,9.080160,4.325920,17,"0;1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_6,65.853763,22.108576,16,"1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_7,138.391875,30.098720,16,"0;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_8,10.314720,4.943200,16,"0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_9,145.181955,30.716000,15,"0;4;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_10,128.390979,27.548128,17,"0;1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_11,215.090744,36.930784,16,"1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_12,176.760867,33.720928,16,"0;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_13,133.946499,28.165408,16,"0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_14,184.058904,34.338208,15,"0;3;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_15,136.724259,28.474048,16,"0;1;2;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_16,187.762584,34.646848,15,"0;2;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_17,142.279779,29.091328,15,"0;1;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_18,195.169944,35.264128,14,"0;5;6;7;8;9;10;11;12;13;14;15;16;17"
Root_19,14.022744,9.245664,17,"0;1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17"
Root_20,16.983840,8.277760,17,"0;1;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_21,151.507747,31.950560,16,"0;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_22,18.462200,8.895040,16,"0;1;3;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_23,158.915107,32.567840,15,"0;3;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_24,19.388120,9.203680,16,"0;1;2;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_25,162.618787,32.876480,15,"0;2;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_26,21.239960,9.820960,15,"0;1;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_27,170.026147,33.493760,14,"0;4;5;7;8;9;10;11;12;13;14;15;16;17"
Root_28,146.237635,30.325888,16,"0;1;2;3;5;7;8;9;10;11;12;13;14;15;16;17"
Root_29,201.706904,36.498688,15,"0;2;3;5;7;8;9;10;11;12;13;14;15;16;17"
Root_30,153.043715,30.943168,15,"0;1;3;5;7;8;9;10;11;12;13;14;15;16;17"
Root_31,209.114264,37.115968,14,"0;3;5;7;8;9;10;11;12;13;14;15;16;17"
Root_32,156.747395,31.251808,15,"0;1;2;5;7;8;9;10;11;12;13;14;15;16;17"
Root_33,212.817944,37.424608,14,"0;2;5;7;8;9;10;11;12;13;14;15;16;17"
Root_34,164.154755,31.869088,14,"0;1;5;7;8;9;10;11;12;13;14;15;16;17"
Root_35,8.073994,3.822837,17,"0;1;2;3;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_36,129.514814,29.595637,16,"0;2;3;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_37,9.308554,4.440117,16,"0;1;3;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_38,135.825203,30.212917,15,"0;3;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_39,9.925834,4.748757,16,"0;1;2;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_40,139.220243,30.521557,15,"0;2;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_41,11.160394,5.366037,15,"0;1;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_42,146.221992,31.138837,14,"0;4;5;6;8;9;10;11;12;13;14;15;16;17"
Root_43,128.373674,27.970965,16,"0;1;2;3;5;6;8;9;10;11;12;13;14;15;16;17"
Root_44,177.902749,34.143765,15,"0;2;3;5;6;8;9;10;11;12;13;14;15;16;17"
Root_45,133.929194,28.588245,15,"0;1;3;5;6;8;9;10;11;12;13;14;15;16;17"
Root_46,185.310109,34.761045,14,"0;3;5;6;8;9;10;11;12;13;14;15;16;17"
Root_47,136.706954,28.896885,15,"0;1;2;5;6;8;9;10;11;12;13;14;15;16;17"
Root_48,189.013789,35.069685,14,"0;2;5;6;8;9;10;11;12;13;14;15;16;17"
Root_49,142.324766,29.514165,14,"0;1;5;6;8;9;10;11;12;13;14;15;16;17"
Root_50,17.878870,8.700597,16,"0;1;2;3;4;5;8;9;10;11;12;13;14;15;16;17"
Root_51,152.758952,32.373397,15,"0;2;3;4;5;8;9;10;11;12;13;14;15;16;17"
Root_52,19.730710,9.317877,15,"0;1;3;4;5;8;9;10;11;12;13;14;15;16;17"
Root_53,160.166312,32.990677,14,"0;3;4;5;8;9;10;11;12;13;14;15;16;17"
Root_54,20.656630,9.626517,15,"0;1;2;4;5;8;9;10;11;12;13;14;15;16;17"
Root_55,163.869992,33.299317,14,"0;2;4;5;8;9;10;11;12;13;14;15;16;17"
Root_56,22.508470,10.243797,14,"0;1;4;5;8;9;10;11;12;13;14;15;16;17"
Root_57,147.066003,30.748725,15,"0;1;2;3;5;8;9;10;11;12;13;14;15;16;17"
Root_58,202.958109,36.921525,14,"0;2;3;5;8;9;10;11;12;13;14;15;16;17"
Root_59,154.294920,31.366005,14,"0;1;3;5;8;9;10;11;12;13;14;15;16;17"
Root_60,157.998600,31.674645,14,"0;1;2;5;8;9;10;11;12;13;14;15;16;17"
Root_61,214.069149,37.847445,13,"0;2;5;8;9;10;11;12;13;14;15;16;17"
Root_62,21.551096,9.924672,17,"0;1;2;3;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_63,80.545027,24.207328,16,"1;2;3;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_64,160.626307,32.197472,16,"0;2;3;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_65,23.402936,10.541952,16,"0;1;3;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_66,167.416387,32.814752,15,"0;3;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_67,24.328856,10.850592,16,"0;1;2;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_68,170.811427,33.123392,15,"0;2;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_69,26.180696,11.467872,15,"0;1;4;5;6;7;9;10;11;12;13;14;15;16;17"
Root_70,177.601507,33.740672,14,"0;4;5;6;7;9;10;11;12;13;14;15;16;17"
