Time,UB,LB
0.000000,319.120278,17.407360
0.006137,319.120278,30.017184
0.009101,319.120278,32.817184
0.013032,319.120278,36.520864
0.014281,319.120278,38.086304
0.018465,319.120278,41.617146
0.020776,319.120278,41.789984
0.023196,319.120278,42.340640
0.028266,319.120278,42.761536
0.029544,319.120278,42.920832
0.032395,319.120278,43.602336
0.034853,319.120278,45.320826
0.037286,319.120278,45.493664
0.042306,319.120278,45.587488
0.044528,319.120278,46.624512
0.046949,319.120278,46.797280
0.048114,319.120278,47.306016
0.050376,319.120278,47.631904
0.052829,319.120278,47.789946
0.053932,319.120278,48.056608
0.055043,319.120278,49.024506
0.055607,319.120278,49.129408
0.063510,319.120278,49.291168
0.064069,319.120278,49.775136
0.065172,319.120278,49.883680
0.065711,319.120278,50.202304
0.068353,319.120278,50.672608
0.068968,319.120278,50.772640
0.070139,319.120278,51.313344
0.070688,319.120278,51.335584
0.073262,319.120278,51.426880
0.073585,319.120278,51.587450
0.074771,319.120278,51.760288
0.075867,319.120278,51.918256
0.076989,319.120278,52.361504
0.079367,319.120278,52.524448
0.080497,319.120278,53.066464
0.082746,319.120278,53.115776
0.083872,319.120278,53.278720
0.094725,319.120278,53.542960
0.095910,319.120278,53.759008
0.097075,319.120278,53.982496
0.098280,319.120278,54.183696
0.099373,319.120278,54.297232
0.099982,319.120278,54.399744
0.101179,319.120278,54.476320
0.102350,319.120278,54.513280
0.102898,319.120278,55.039264
0.103457,319.120278,55.456528
0.104597,319.120278,55.672576
0.104868,319.120278,55.739296
0.105516,319.120278,55.831808
0.106608,319.120278,56.536768
0.107660,319.120278,56.547856
0.107930,319.120278,56.604704
0.109027,319.120278,56.788704
0.111690,319.120278,56.991104
0.114001,319.120278,57.154048
0.115117,319.120278,57.291040
0.115660,319.120278,57.347744
0.116207,319.120278,57.524416
0.116756,319.120278,57.672608
0.117916,319.120278,57.696064
0.120715,319.120278,57.745376
0.122290,319.120278,57.839296
0.122950,319.120278,57.908320
0.123515,319.120278,58.172560
0.124624,319.120278,58.388608
0.124936,319.120278,58.450336
0.126207,319.120278,58.542928
0.142052,319.120278,58.612000
0.142620,319.120278,58.813296
0.143722,319.120278,58.926832
0.144269,319.120278,59.029344
0.144534,319.120278,59.067616
0.144797,319.120278,59.142880
0.144933,319.120278,59.187488
0.146338,319.120278,59.709632
0.147505,319.120278,59.775040
0.147810,319.120278,60.077504
0.148888,319.120278,60.086128
0.149162,319.120278,60.135546
0.150784,319.120278,60.224512
0.152227,319.120278,60.240448
0.152788,319.120278,60.288704
0.155261,319.120278,60.308384
0.156357,319.120278,60.326976
0.157619,319.120278,60.461408
0.158697,319.120278,60.617056
0.159017,319.120278,60.782464
0.160096,319.120278,60.831776
0.160652,319.120278,60.994720
0.160939,319.120278,61.166368
0.162065,319.120278,61.202256
0.165049,319.120278,61.215680
0.165368,319.120278,61.258960
0.166155,319.120278,61.376288
0.167417,319.120278,61.418304
0.168825,319.120278,61.536736
0.169375,319.120278,61.620704
0.169926,319.120278,61.783648
0.170209,319.120278,61.875040
0.170539,319.120278,61.899696
0.171179,319.120278,61.920640
0.171787,319.120278,61.937968
0.172429,319.120278,61.987488
0.173815,319.120278,62.013232
0.174090,319.120278,62.120736
0.175249,319.120278,62.154016
0.175791,319.120278,62.254016
0.176071,319.120278,62.325664
0.176635,319.120278,62.374976
0.176899,319.120278,62.537920
0.177031,319.120278,62.802160
0.177301,319.120278,62.891168
0.177973,319.120278,62.903264
0.178284,319.120278,63.024512
0.179816,319.120278,63.043008
0.181309,319.120278,63.079936
0.181617,319.120278,63.172528
0.182178,319.120278,63.241600
0.182450,319.120278,63.413312
0.183607,319.120278,63.442896
0.183887,319.120278,63.472544
0.185069,319.120278,63.556432
0.185210,319.120278,63.566400
0.185951,319.120278,63.683744
0.188612,319.120278,63.797280
0.189288,319.120278,63.826976
0.190636,319.120278,63.839226
0.191745,319.120278,63.845408
0.192315,319.120278,63.928192
0.193017,319.120278,63.939104
0.193595,319.120278,64.012064
0.193869,319.120278,64.162624
0.219266,319.120278,64.177504
0.220454,319.120278,64.252768
0.221061,319.120278,64.491056
0.222272,319.120278,64.568896
0.222629,319.120278,64.618112
0.223222,319.120278,64.654000
0.223840,319.120278,64.702256
0.226613,319.120278,64.707104
0.227827,319.120278,64.870048
0.228529,319.120278,64.918304
0.231271,319.120278,64.931776
0.231879,319.120278,64.935584
0.234569,319.120278,64.956576
0.235230,319.120278,64.961440
0.235546,319.120278,65.007040
0.235821,319.120278,65.046496
0.236135,319.120278,65.079968
0.236401,319.120278,65.091008
0.236656,319.120278,65.196016
0.237742,319.120278,65.360288
0.238376,319.120278,65.412064
0.239504,319.120278,65.442816
0.240160,319.120278,65.461376
0.240423,319.120278,65.488454
0.240692,319.120278,65.624320
0.240835,319.120278,65.691168
0.242098,319.120278,65.747712
0.242238,319.120278,65.795968
0.242503,319.120278,65.824416
0.243740,319.120278,65.826880
0.244057,319.120278,65.831856
0.245377,319.120278,65.840326
0.245930,319.120278,65.845280
0.246089,319.120278,65.882432
0.246889,319.120278,65.888560
0.247934,319.120278,65.950288
