Node Name,Lower Bound,Completion Time,Unassigned Count,Unassigned Parts
Root_0,78.369779,21.182656,19,"1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_1,156.655027,29.172800,19,"0;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_2,258.957064,38.555456,18,"2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_3,10.294960,4.017280,19,"0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_4,162.886963,29.790080,18,"0;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_5,11.220880,4.325920,19,"0;1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_6,85.777139,22.108576,18,"1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_7,166.305395,30.098720,18,"0;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_8,13.072720,4.943200,18,"0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_9,173.712755,30.716000,17,"0;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_10,153.753907,27.548128,19,"0;1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_11,249.836328,36.930784,18,"1;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_12,208.296595,33.720928,18,"0;2;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_13,159.926707,28.165408,18,"0;1;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_14,216.211912,34.338208,17,"0;3;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_15,163.013107,28.474048,18,"0;1;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_16,220.224232,34.646848,17,"0;2;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_17,169.185907,29.091328,17,"0;1;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_18,228.248872,35.264128,16,"0;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_19,21.083208,9.245664,19,"0;1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_20,23.076400,8.277760,19,"0;1;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_21,181.273107,31.950560,18,"0;2;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_22,25.172040,8.895040,18,"0;1;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_23,189.297747,32.567840,17,"0;3;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_24,26.406600,9.203680,18,"0;1;2;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_25,193.310067,32.876480,17,"0;2;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_26,28.875720,9.820960,17,"0;1;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_27,201.334707,33.493760,16,"0;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_28,174.378323,30.325888,18,"0;1;2;3;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_29,236.020392,36.498688,17,"0;2;3;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_30,181.801683,30.943168,17,"0;1;3;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_31,244.045032,37.115968,16,"0;3;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_32,185.814003,31.251808,17,"0;1;2;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_33,248.057352,37.424608,16,"0;2;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_34,193.838643,31.869088,16,"0;1;5;7;8;9;10;11;12;13;14;15;16;17;18;19"
Root_35,9.711630,3.822837,19,"0;1;2;3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_36,156.925251,29.595637,18,"0;2;3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_37,11.563470,4.440117,18,"0;1;3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_38,163.852920,30.212917,17,"0;3;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_39,12.489390,4.748757,18,"0;1;2;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_40,167.556600,30.521557,17,"0;2;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_41,14.341230,5.366037,17,"0;1;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_42,175.175629,31.138837,16,"0;4;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_43,154.159438,27.970965,18,"0;1;2;3;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_44,209.861314,34.143765,17,"0;2;3;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_45,160.332238,28.588245,17,"0;1;3;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_46,217.885954,34.761045,16,"0;3;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_47,163.418638,28.896885,17,"0;1;2;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_48,221.898274,35.069685,16,"0;2;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_49,169.653731,29.514165,16,"0;1;5;6;8;9;10;11;12;13;14;15;16;17;18;19"
Root_50,24.394267,8.700597,18,"0;1;2;3;4;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_51,182.947149,32.373397,17,"0;2;3;4;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_52,26.863387,9.317877,17,"0;1;3;4;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_53,190.971789,32.990677,16,"0;3;4;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_54,28.097947,9.626517,17,"0;1;2;4;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_55,194.984109,33.299317,16,"0;2;4;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_56,30.567067,10.243797,16,"0;1;4;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_57,175.629528,30.748725,17,"0;1;2;3;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_58,237.694434,36.921525,16,"0;2;3;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_59,183.475725,31.366005,16,"0;1;3;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_60,187.488045,31.674645,16,"0;1;2;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_61,249.731394,37.847445,15,"0;2;5;8;9;10;11;12;13;14;15;16;17;18;19"
Root_62,29.290568,9.924672,19,"0;1;2;3;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_63,102.567155,24.207328,18,"1;2;3;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_64,190.638579,32.197472,18,"0;2;3;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_65,31.759688,10.541952,18,"0;1;3;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_66,198.045939,32.814752,17,"0;3;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_67,32.994248,10.850592,18,"0;1;2;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_68,201.749619,33.123392,17,"0;2;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_69,35.463368,11.467872,17,"0;1;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_70,209.156979,33.740672,16,"0;4;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_71,185.121555,30.572800,18,"0;1;2;3;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_72,240.837736,36.745600,17,"0;2;3;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_73,192.174547,31.190080,17,"0;1;3;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_74,248.245096,37.362880,16,"0;3;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_75,195.878227,31.498720,17,"0;1;2;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_76,251.948776,37.671520,16,"0;2;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_77,203.285587,32.116000,16,"0;1;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_78,259.356136,38.288800,15,"0;5;6;7;9;10;11;12;13;14;15;16;17;18;19"
Root_79,40.926877,12.702432,18,"0;1;2;3;4;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_80,216.838920,34.975232,17,"0;2;3;4;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_81,44.013277,13.319712,17,"0;1;3;4;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_82,224.863560,35.592512,16,"0;3;4;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_83,45.556477,13.628352,17,"0;1;2;4;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_84,228.875880,35.901152,16,"0;2;4;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_85,48.642877,14.245632,16,"0;1;4;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_86,209.822547,33.350560,17,"0;1;2;3;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_87,265.893096,39.523360,16,"0;2;3;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_88,217.367496,33.967840,16,"0;1;3;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_89,221.379816,34.276480,16,"0;1;2;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_90,277.453416,40.449280,15,"0;2;5;7;9;10;11;12;13;14;15;16;17;18;19"
Root_91,30.981915,10.347509,18,"0;1;2;3;4;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_92,191.889784,32.620309,17,"0;2;3;4;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_93,33.451035,10.964789,17,"0;1;3;4;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_94,199.297144,33.237589,16,"0;3;4;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_95,34.685595,11.273429,17,"0;1;2;4;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_96,203.000824,33.546229,16,"0;2;4;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_97,37.154715,11.890709,16,"0;1;4;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_98,186.018392,30.995637,17,"0;1;2;3;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_99,242.088941,37.168437,16,"0;2;3;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_100,193.425752,31.612917,16,"0;1;3;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_101,197.129432,31.921557,16,"0;1;2;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_102,253.199981,38.094357,15,"0;2;5;6;9;10;11;12;13;14;15;16;17;18;19"
Root_103,42.092955,13.125269,17,"0;1;2;3;4;5;9;10;11;12;13;14;15;16;17;18;19"
Root_104,218.512962,35.398069,16,"0;2;3;4;5;9;10;11;12;13;14;15;16;17;18;19"
Root_105,44.562075,13.742549,16,"0;1;3;4;5;9;10;11;12;13;14;15;16;17;18;19"
Root_106,45.796635,14.051189,16,"0;1;2;4;5;9;10;11;12;13;14;15;16;17;18;19"
Root_107,211.073752,33.773397,16,"0;1;2;3;5;9;10;11;12;13;14;15;16;17;18;19"
Root_108,267.144301,39.946197,15,"0;2;3;5;9;10;11;12;13;14;15;16;17;18;19"
Root_109,153.753907,27.548128,19,"0;1;2;3;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_110,249.836328,36.930784,18,"1;2;3;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_111,208.296595,33.720928,18,"0;2;3;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_112,159.926707,28.165408,18,"0;1;3;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_113,216.211912,34.338208,17,"0;3;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_114,163.013107,28.474048,18,"0;1;2;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_115,220.224232,34.646848,17,"0;2;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_116,169.185907,29.091328,17,"0;1;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_117,228.248872,35.264128,16,"0;4;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_118,185.856115,30.696256,18,"0;1;2;3;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_119,241.695752,36.869056,17,"0;2;3;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_120,193.032563,31.313536,17,"0;1;3;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_121,249.103112,37.486336,16,"0;3;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_122,196.736243,31.622176,17,"0;1;2;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_123,252.806792,37.794976,16,"0;2;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_124,204.143603,32.239456,16,"0;1;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_125,260.214152,38.412256,15,"0;5;6;7;8;10;11;12;13;14;15;16;17;18;19"
Root_126,174.378323,30.325888,18,"0;1;2;3;4;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_127,236.020392,36.498688,17,"0;2;3;4;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_128,181.801683,30.943168,17,"0;1;3;4;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_129,244.045032,37.115968,16,"0;3;4;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_130,185.814003,31.251808,17,"0;1;2;4;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_131,248.057352,37.424608,16,"0;2;4;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_132,193.838643,31.869088,16,"0;1;4;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_133,210.680563,33.474016,17,"0;1;2;3;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_134,266.751112,39.646816,16,"0;2;3;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_135,218.348968,34.091296,16,"0;1;3;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_136,274.158472,40.264096,15,"0;3;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_137,222.361288,34.399936,16,"0;1;2;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_138,277.862152,40.572736,15,"0;2;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_139,230.385928,35.017216,15,"0;1;5;7;8;10;11;12;13;14;15;16;17;18;19"
Root_140,154.159438,27.970965,18,"0;1;2;3;4;5;6;8;10;11;12;13;14;15;16;17;18;19"
Root_141,209.861314,34.143765,17,"0;2;3;4;5;6;8;10;11;12;13;14;15;16;17;18;19"
Root_142,160.332238,28.588245,17,"0;1;3;4;5;6;8;10;11;12;13;14;15;16;17;18;19"
Root_143,217.885954,34.761045,16,"0;3;4;5;6;8;10;11;12;13;14;15;16;17;18;19"
Root_144,163.418638,28.896885,17,"0;1;2;4;5;6;8;10;11;12;13;14;15;16;17;18;19"
Root_145,221.898274,35.069685,16,"0;2;4;5;6;8;10;11;12;13;14;15;16;17;18;19"
Root_146,169.653731,29.514165,16,"0;1;4;5;6;8;10;11;12;13;14;15;16;17;18;19"
